name,district,lat,lng,tag
海鲜饭店,奉贤区,30.831941,121.534285,美食;中餐厅
清清食府,奉贤区,30.835759,121.533737,美食;中餐厅
福建沙县小吃(师大店),奉贤区,30.844236,121.528806,美食;小吃快餐店
紫藤苑,奉贤区,30.843512,121.520272,美食;小吃快餐店
湘湘川菜馆,奉贤区,30.832858,121.534388,美食;中餐厅
广式煲仔饭(奉炮公路店),奉贤区,30.83895,121.532075,美食;小吃快餐店
餐厅,奉贤区,30.82644,121.535646,美食;中餐厅
美味家常菜,奉贤区,30.836281,121.533299,美食;中餐厅
丑学长酸菜鱼,奉贤区,30.830737,121.521541,美食;中餐厅
韩国石锅拌饭,奉贤区,30.844241,121.530968,美食;外国餐厅
长城饭店(林海东路),奉贤区,30.841557,121.530836,美食;中餐厅
重庆菜,奉贤区,30.834577,121.534028,美食;中餐厅
云南砂锅鸡,奉贤区,30.837093,121.533224,美食;中餐厅
新海吴星级饭店,奉贤区,30.837987,121.5323,美食;中餐厅
海上皇宫中餐厅,奉贤区,30.820582,121.527702,美食;中餐厅
成都冒菜(人民塘路店),奉贤区,30.837987,121.5323,美食;中餐厅
新疆特色,奉贤区,30.843662,121.529173,美食;中餐厅
韩式风味,奉贤区,30.844402,121.529481,美食;中餐厅
Eat Pizza,奉贤区,30.843643,121.520131,美食;外国餐厅
悸动(上海)餐饮管理有限公司,奉贤区,30.843976,121.528842, 
北京片皮烤鸭,奉贤区,30.838571,121.532705,美食;中餐厅
车站客饭店,奉贤区,30.822346,121.522174,美食;中餐厅
五谷杂粮,奉贤区,30.844839,121.523495,美食;中餐厅
芭比酷烤吧(海阔路店),奉贤区,30.843945,121.530567,美食;中餐厅
蓝斯顿中式快餐,奉贤区,30.841028,121.531224,美食;小吃快餐店
双喜海鲜楼,奉贤区,30.830237,121.535169,美食;中餐厅
老福楼,奉贤区,30.832316,121.534974,美食;中餐厅
上海思忆餐饮管理有限公司,奉贤区,30.844047,121.528769, 
醉贤阁餐饮有限公司,奉贤区,30.840792,121.530851, 
川府,奉贤区,30.834357,121.533728,美食;中餐厅
煲乐乐(NO.168),奉贤区,30.836959,121.532879,美食;中餐厅
重庆鸡公煲巫山烤全鱼,奉贤区,30.844365,121.528644,美食;中餐厅
琪璐通海鲜楼,奉贤区,30.821959,121.526445,美食;中餐厅
自然(麻辣香锅),奉贤区,30.843912,121.53043,美食;中餐厅
平价海鲜土菜馆,奉贤区,30.83282,121.534017,美食;中餐厅
巴迪乐快乐餐厅,奉贤区,30.84358,121.520132,美食;小吃快餐店
紫藤苑-笨笨熊欢乐餐厅,奉贤区,30.843283,121.520389,美食;小吃快餐店
上师大美食广场,奉贤区,30.845388,121.528456,美食;中餐厅
黔湘牛肉粉,奉贤区,30.844054,121.528918,美食;小吃快餐店
淮南牛肉汤,奉贤区,30.836642,121.533436,美食;小吃快餐店
阜阳馒头,奉贤区,30.838668,121.533654,美食;小吃快餐店
美佳食汤圆,奉贤区,30.843804,121.530347,美食;小吃快餐店
老顾快餐,奉贤区,30.832604,121.534195,美食;小吃快餐店
豪大大香鸡排(海湾店),奉贤区,30.823453,121.525639,美食;小吃快餐店
安庆大包,奉贤区,30.835664,121.533594,美食;小吃快餐店
大众快餐,奉贤区,30.832604,121.534195,美食;小吃快餐店
碧海金沙海上餐厅,奉贤区,30.824705,121.557453,美食;中餐厅
美食广场,奉贤区,30.826666,121.561801,美食;中餐厅
咸肉菜饭,奉贤区,30.826836,121.562142,美食;小吃快餐店
老鸭粉丝汤,奉贤区,30.826727,121.562223,美食;小吃快餐店
天天美食,奉贤区,30.841393,121.625172,美食;中餐厅
梨缘时光,奉贤区,30.875428,121.402603,美食;外国餐厅
进缘饭店,奉贤区,30.852088,121.43463,美食;中餐厅
姐妹饭店,奉贤区,30.871446,121.464782,美食;中餐厅
大丰收小菜(新寺店),奉贤区,30.867922,121.469605,美食;中餐厅
寿州大排档,奉贤区,30.871097,121.467359,美食;中餐厅
阿忠羊肉馆,奉贤区,30.867048,121.466706,美食;中餐厅
新寺羊肉馆,奉贤区,30.867463,121.467379,美食;中餐厅
格香客(新寺店),奉贤区,30.871138,121.466635,美食;小吃快餐店
袁家羊肉馆,奉贤区,30.867002,121.466552,美食;中餐厅
奉贤羊肉馆,奉贤区,30.867448,121.466913,美食;中餐厅
阿付餐饮,奉贤区,30.869898,121.467146,美食;中餐厅
重庆特色夫妻肺片,奉贤区,30.867403,121.468329,美食;小吃快餐店
安徽大排档,奉贤区,30.86716,121.466734,美食;中餐厅
好又多农家私房菜,奉贤区,30.870912,121.465629,美食;中餐厅
新郁客饭店,奉贤区,30.868278,121.4652,美食;中餐厅
朋友酒家,奉贤区,30.870043,121.467255,美食;中餐厅
永旗大排档,奉贤区,30.867182,121.466951,美食;中餐厅
勇铭鸡馆,奉贤区,30.86778,121.46857,美食;中餐厅
正宗安徽板面,奉贤区,30.867222,121.467111,美食;小吃快餐店
三味快餐,奉贤区,30.871173,121.467004,美食;小吃快餐店
包包香包馒头,奉贤区,30.867243,121.467254,美食;小吃快餐店
福建千里香小吃,奉贤区,30.867002,121.466552,美食;小吃快餐店
宇翔快餐饮食店,奉贤区,30.871089,121.466402,美食;小吃快餐店
兰州牛肉面(新林公路),奉贤区,30.872202,121.489759,美食;小吃快餐店
上海健尔餐饮管理有限公司-东南门,奉贤区,30.87509,121.486829, 
上海健尔餐饮管理有限公司,奉贤区,30.875305,121.48695, 
百姓土菜馆(新林公路),奉贤区,30.872192,121.489808,美食;中餐厅
徐记小菜(平林路),奉贤区,30.882837,121.491645,美食;中餐厅
山城饭店,奉贤区,30.870892,121.486634,美食;中餐厅
李记土菜馆,奉贤区,30.873031,121.493543,美食;中餐厅
晴琴快餐店,奉贤区,30.870892,121.486634,美食;小吃快餐店
淮南牛肉汤(新林公路),奉贤区,30.873385,121.494675,美食;小吃快餐店
上海应用技术学院-第二食堂,奉贤区,30.848628,121.513377,美食;其他
老灶头饭店,奉贤区,30.878246,121.51025,美食;中餐厅
南城屋芝士年糕自助火锅,奉贤区,30.855879,121.519483,美食;中餐厅
上海应用技术学院-第三食堂,奉贤区,30.847821,121.519542,美食;其他
上海应用技术学院-第一食堂,奉贤区,30.850877,121.517882,美食;其他
金海村新公社活鱼馆,奉贤区,30.876259,121.515692,美食;中餐厅
海魔咖啡西餐厅,奉贤区,30.852045,121.523316,美食;外国餐厅
七婆串串香火锅(奉炮公路店),奉贤区,30.852358,121.522984,美食;中餐厅
无限量大山自助烤肉火锅(海湾应技大店),奉贤区,30.852639,121.523201,美食;中餐厅
二嫂牛肉汤馆,奉贤区,30.852665,121.523125,美食;小吃快餐店
哈尔滨铁锅炖,奉贤区,30.85263,121.523226,美食;中餐厅
螺鼎记,奉贤区,30.852533,121.523367,美食;小吃快餐店
重庆鸡公煲碳烤鱼,奉贤区,30.852533,121.523367,美食;中餐厅
重庆饭店,奉贤区,30.85123,121.523725,美食;中餐厅
安徽饭店,奉贤区,30.862698,121.536954,美食;中餐厅
天天美食,奉贤区,30.851085,121.523889,美食;中餐厅
胖哥徽菜馆,奉贤区,30.852612,121.523605,美食;中餐厅
小贝壳手工水饺,奉贤区,30.852441,121.523566,美食;中餐厅
河南烩面,奉贤区,30.849247,121.526072,美食;小吃快餐店
小马哥,奉贤区,30.851624,121.524254,美食
重庆小面,奉贤区,30.852325,121.523192,美食;小吃快餐店
重庆快餐,奉贤区,30.851336,121.522865,美食;小吃快餐店
聚千味快餐,奉贤区,30.878542,121.548267,美食;小吃快餐店
吉祥馄饨(龙泉路店),奉贤区,30.877033,121.547615,美食;小吃快餐店
钱桥早点-特色拌面,奉贤区,30.877172,121.549302,美食;中餐厅
妙滴(钱桥店),奉贤区,30.877586,121.548893,美食;中餐厅
比比火砂锅烫捞,奉贤区,30.876833,121.547753,美食;中餐厅
安徽土菜馆(钱桥镇人民政府西),奉贤区,30.874704,121.543915,美食;中餐厅
钱桥饮食店,奉贤区,30.877116,121.549021,美食;小吃快餐店
奉卫酒家,奉贤区,30.874676,121.547011,美食;中餐厅
兰州拉面(龙泉路),奉贤区,30.876923,121.547413,美食;小吃快餐店
